step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
66,0.00023028863493895904,0.00023028863493895904,0.001026276033371687,0.6365370750427246,0.03314747131291651,3.059361219406128,0.3231259882450104,0.7077190279960632,1.0,0.0
67,0.00022302694500200788,0.00022302694500200788,0.0011455911444500089,0.6687560081481934,0.03319887984312708,3.439166307449341,0.33938488364219666,0.7350266575813293,1.0,0.0
68,0.00020352657405459945,0.00020352657405459945,0.0011157287517562509,0.6673088073730469,0.03323209112407466,3.375221014022827,0.3322051465511322,0.7055522799491882,1.0,0.0
69,0.00019215641353740765,0.00019215641353740765,0.0011785834794864058,0.6962823867797852,0.03316534763833645,3.4606852531433105,0.35187721252441406,0.7410049438476562,1.0,0.0
70,0.00018486915466678426,0.00018486915466678426,0.0012139171594753861,0.7282042503356934,0.035222228779441256,3.4202823638916016,0.35090065002441406,0.7325711846351624,1.0,0.0
71,0.00017041487379260595,0.00017041487379260595,0.001256837509572506,0.7129378318786621,0.03687933639029417,3.508652687072754,0.34341856837272644,0.7111043334007263,1.0,0.0
72,0.0001633326887486494,0.0001633326887486494,0.0012606930686160922,0.7238588333129883,0.03516318096072335,3.6063456535339355,0.3528536856174469,0.7024083137512207,1.0,0.0
73,0.000152640740726822,0.000152640740726822,0.0013168714940547943,0.7018742561340332,0.03736315510455279,3.581021785736084,0.3566843867301941,0.7373572587966919,1.0,0.0
74,0.00015051619889370398,0.00015051619889370398,0.0014068493619561195,0.7170605659484863,0.03684251688451656,3.780630350112915,0.37866345047950745,0.7315405607223511,1.0,0.0
75,0.00014251939588056213,0.00014251939588056213,0.00139691773802042,0.6901707649230957,0.037309938125118514,3.779648780822754,0.3701549470424652,0.7322574257850647,1.0,0.0
76,0.00013703678593700715,0.00013703678593700715,0.0013457018649205565,0.6698784828186035,0.03679166780262699,3.7579216957092285,0.35655030608177185,0.7327576875686646,1.0,0.0
77,0.0001299625489174603,0.0001299625489174603,0.0014891823520883918,0.6415948867797852,0.03810244654511852,3.9157474040985107,0.3850250542163849,0.7054408192634583,1.0,0.0
78,0.0001252849068825103,0.0001252849068825103,0.0015592100098729134,0.6299762725830078,0.038560383185115565,3.9278814792633057,0.40594351291656494,0.7177224159240723,1.0,0.0
79,0.000119292508377883,0.000119292508377883,0.0014794012531638145,0.6042122840881348,0.03933339331324559,3.7572271823883057,0.38463127613067627,0.7073865532875061,1.0,0.0
80,0.00011392825332389833,0.00011392825332389833,0.0016455806326121092,0.5848612785339355,0.0409178073368377,4.003143787384033,0.4074258804321289,0.7362980246543884,1.0,0.0
81,0.00010994506036897117,0.00010994506036897117,0.001645577372983098,0.5607304573059082,0.04018093583552096,4.18131160736084,0.3967224955558777,0.7292447686195374,1.0,0.0
82,0.00010413946141966699,0.00010413946141966699,0.0016729090129956603,0.49786996841430664,0.04180104613143998,4.041563510894775,0.40471911430358887,0.7171124815940857,1.0,0.0
83,0.00010298398721643904,0.00010298398721643904,0.0017808107659220695,0.4599423408508301,0.04392819875215226,4.161052703857422,0.4100377857685089,0.7047516703605652,1.0,0.0
84,9.616662019267925e-05,9.616662019267925e-05,0.0018192336428910494,0.40637683868408203,0.042603008794384056,4.253034591674805,0.4282352030277252,0.7165591716766357,1.0,0.0
85,9.424655316291359e-05,9.424655316291359e-05,0.00182146520819515,0.39368247985839844,0.04265084813104281,4.3045878410339355,0.4233618676662445,0.7165543437004089,1.0,0.0
86,9.141146409925686e-05,9.141146409925686e-05,0.0018490711227059364,0.3654475212097168,0.04305673439314317,4.265071392059326,0.432925820350647,0.7325048446655273,1.0,0.0
87,9.114933482047896e-05,9.114933482047896e-05,0.0018844567239284515,0.36768054962158203,0.04163505911564114,4.435512065887451,0.4418727159500122,0.72923743724823,1.0,0.0
88,8.947083876376356e-05,8.947083876376356e-05,0.001985551556572318,0.3706088066101074,0.04386822068797036,4.445044040679932,0.45347458124160767,0.7394360899925232,1.0,0.0
89,8.721528930655411e-05,8.721528930655411e-05,0.001999049447476864,0.3352036476135254,0.04572909759192889,4.188786506652832,0.4638323187828064,0.721707820892334,1.0,0.0
90,8.69481539398167e-05,8.69481539398167e-05,0.0019255181541666389,0.3644709587097168,0.04391479801330034,4.461123943328857,0.43103161454200745,0.7069665789604187,1.0,0.0
91,8.425752740246452e-05,8.425752740246452e-05,0.00201690592803061,0.34508466720581055,0.04458783602750982,4.506396293640137,0.4507639706134796,0.729153037071228,1.0,0.0
92,8.393486426675641e-05,8.393486426675641e-05,0.002184567740187049,0.3454604148864746,0.045324152417314245,4.7384490966796875,0.47477731108665466,0.7320449948310852,1.0,0.0
93,8.140279196457942e-05,8.140279196457942e-05,0.002184063894674182,0.2663593292236328,0.0466731210971294,4.70656681060791,0.4646110236644745,0.7245927453041077,1.0,0.0
94,8.133375136476194e-05,8.133375136476194e-05,0.0022824895568192005,0.2505640983581543,0.04575609422602378,4.858736991882324,0.48919478058815,0.732995331287384,1.0,0.0
95,7.734472898622251e-05,7.734472898622251e-05,0.0022423709742724895,0.23265790939331055,0.046250126124747215,4.685347080230713,0.48916158080101013,0.7223230600357056,1.0,0.0
96,7.756296464807384e-05,7.756296464807384e-05,0.0023195797111839056,0.24923229217529297,0.04811438140267521,4.817748069763184,0.48194149136543274,0.7236511707305908,1.0,0.0
