step,loss,loss_comm,loss_sens,BER,RMSE_tau_samples,RMSE_v,RMSE_a,g_theta,accept_rate,resid_improve
1751,0.6930381076563027,6.0387483226843105e-05,1.3807625770568848,0.17714309692382812,0.06657740764942632,48.772850036621094,5.004238605499268,0.7049539685249329,1.0,0.010859760967855505
1752,6.342321882594804,3.696872150402946e-05,12.679311752319336,0.10308456420898438,0.0692884681921524,49.26694869995117,5.023645401000977,0.7029146552085876,1.0,0.012961863376980336
1753,60.82301498183982,4.0218727678630135e-05,121.64054870605469,0.11300849914550781,0.05411755679002317,50.249664306640625,4.8215837478637695,0.7434968948364258,1.0,0.02051451197240571
1754,176.32459876533716,3.712914070310962e-05,352.643798828125,0.1034541130065918,0.082144594945599,49.2061653137207,5.000667572021484,0.732707142829895,1.0,0.015132536088281613
1755,19.184488984623087,4.01568665189831e-05,38.36371994018555,0.11315345764160156,0.052627932393967125,49.56299591064453,5.03741455078125,0.7231416702270508,1.0,0.01395905683478476
1756,286.20312132445935,4.0840048582841616e-05,572.4010620117188,0.11518383026123047,0.050185845062999945,50.50212860107422,4.952977180480957,0.7317503094673157,1.0,0.01618022576696142
1757,14.563966482361153,3.5149692862570376e-05,29.1224365234375,0.09698963165283203,0.08395265385652273,50.12471008300781,5.098442077636719,0.7122384309768677,1.0,0.015233247631639902
1758,55.1255533064353,3.386522742982026e-05,110.24542236328125,0.0926809310913086,0.07276604666039965,48.830196380615234,4.971950054168701,0.7158809304237366,1.0,0.01731447984242191
1759,3.101399762837758,4.4444159215217037e-05,6.197391033172607,0.12643861770629883,0.03362783359064925,49.37400436401367,4.961819648742676,0.7123228907585144,1.0,0.016937488000533223
1760,373.9040004696466,4.41094629098642e-05,747.802734375,0.12598562240600586,0.06345975394478343,50.08087158203125,5.074680805206299,0.7366790771484375,1.0,0.0189276411528684
1761,132.5593079893955,4.025195845385558e-05,265.1131286621094,0.11304235458374023,0.060631760029350446,49.92924499511719,4.793310165405273,0.7416095733642578,1.0,0.018862498973279462
1762,552.338542625596,3.63053374284831e-05,1104.6717529296875,0.10064029693603516,0.024360409522916626,51.312347412109375,4.917596817016602,0.7355805039405823,1.0,0.014480125137669095
