snr_db,init_error,method,mc_idx,seed,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
0,0.5,proposed,0,1050,0.2530761957168579,0.47859070060053616,0.3209961558193598,1.4909546166676433,0.71484375
0,0.5,adjoint_slice,0,1050,0.31690269708633423,0.47859070060053616,0.47859070060053616,0.9999999997910531,0.17578125
0,0.5,proposed,1,2050,0.2341003566980362,0.5060723199880821,0.3408791115788625,1.4846093604727701,0.65625
0,0.5,adjoint_slice,1,2050,0.3050537407398224,0.5060723199880821,0.5060723199880821,0.9999999998023997,0.15234375
0,0.5,proposed,2,3050,0.23607179522514343,0.5252756756126244,0.36265622978788076,1.448412111312742,0.62109375
0,0.5,adjoint_slice,2,3050,0.3072204887866974,0.5252756756126244,0.5252756756126244,0.9999999998096237,0.171875
0,0.5,proposed,3,4050,0.2548624873161316,0.49644523289846315,0.3398769436289084,1.4606616955295333,0.65625
0,0.5,adjoint_slice,3,4050,0.3154866695404053,0.49644523289846315,0.49644523289846315,0.9999999997985679,0.140625
0,0.5,proposed,4,5050,0.2305399626493454,0.5080268246433602,0.3529757295686561,1.4392684310625352,0.62890625
0,0.5,adjoint_slice,4,5050,0.30348917841911316,0.5080268246433602,0.5080268246433602,0.99999999980316,0.140625
0,0.5,proposed,5,6050,0.23412680625915527,0.49847382704457377,0.32781866173676005,1.5205779446833103,0.68359375
0,0.5,adjoint_slice,5,6050,0.3032979369163513,0.49847382704457377,0.49847382704457377,0.9999999997993877,0.16015625
0,0.5,proposed,6,7050,0.2288309782743454,0.48089939055654324,0.33942828996074254,1.4167923082383136,0.7109375
0,0.5,adjoint_slice,6,7050,0.2947143614292145,0.48089939055654324,0.48089939055654324,0.9999999997920562,0.171875
0,0.5,proposed,7,8050,0.2377624660730362,0.4938985881779056,0.31814966734807515,1.5524095691802482,0.64453125
0,0.5,adjoint_slice,7,8050,0.3036743402481079,0.4938985881779056,0.4938985881779056,0.9999999997975293,0.1875
0,0.5,proposed,8,9050,0.26692506670951843,0.5151558916583596,0.34784180222729644,1.4810062741499699,0.671875
