snr_db,method,mc_idx,seed,ber,rmse_tau_init,rmse_tau_final,improvement,success_rate
20,proposed,1,2200,0.11541545391082764,0.31429241340856573,0.03337610832829527,9.416688410027994,0.984375
20,oracle_sync,1,2200,0.11496582627296448,0.31429241340856573,0.0,3142924134.085657,1.0
20,random_init,2,3200,0.40637412667274475,0.29181859119517833,1.9894990212231396,0.14667943440409484,0.05078125
20,proposed_no_update,2,3200,0.15961915254592896,0.29181859119517833,0.29181859119517833,0.9999999996573213,0.2265625
20,proposed_tau_slice,2,3200,0.1076253280043602,0.29181859119517833,0.02539771350712553,11.489955186883684,0.984375
20,proposed,2,3200,0.1069742888212204,0.29181859119517833,0.02539771350712553,11.489955186883684,0.984375
20,oracle_sync,2,3200,0.10654907673597336,0.29181859119517833,0.0,2918185911.951783,1.0
20,random_init,3,4200,0.41669315099716187,0.31008164625474927,1.9373497525991472,0.16005455175181377,0.03125
20,proposed_no_update,3,4200,0.16368001699447632,0.31008164625474927,0.31008164625474927,0.9999999996775043,0.26953125
20,proposed_tau_slice,3,4200,0.09823202341794968,0.31008164625474927,0.026884785640228635,11.533722055696481,0.984375
20,proposed,3,4200,0.09909668564796448,0.31008164625474927,0.026884785640228635,11.533722055696481,0.984375
20,oracle_sync,3,4200,0.09864909201860428,0.31008164625474927,0.0,3100816462.5474925,1.0
20,random_init,4,5200,0.40815025568008423,0.283032180037806,2.0492934943545698,0.1381120765784388,0.0234375
20,proposed_no_update,4,5200,0.16273804008960724,0.283032180037806,0.283032180037806,0.9999999996466833,0.26171875
20,proposed_tau_slice,4,5200,0.1162312850356102,0.283032180037806,0.02204461204363653,12.839063721949264,0.9921875
20,proposed,4,5200,0.11567586660385132,0.283032180037806,0.02204461204363653,12.839063721949264,0.9921875
20,oracle_sync,4,5200,0.11539917439222336,0.283032180037806,0.0,2830321800.37806,1.0
20,random_init,5,6200,0.4017639458179474,0.30780701630483925,1.9450685586599288,0.15824995726684332,0.05859375
20,proposed_no_update,5,6200,0.17505086958408356,0.30780701630483925,0.30780701630483925,0.9999999996751211,0.1953125
20,proposed_tau_slice,5,6200,0.12057902663946152,0.30780701630483925,0.07928152416613822,3.8824558326044465,0.9921875
20,proposed,5,6200,0.12156372517347336,0.30780701630483925,0.07928152416613822,3.8824558326044465,0.9921875
20,oracle_sync,5,6200,0.1200154721736908,0.30780701630483925,0.0,3078070163.0483923,1.0
20,random_init,6,7200,0.4109029471874237,0.31296572198633327,1.9703423592966587,0.15883824478207276,0.0390625
20,proposed_no_update,6,7200,0.17168375849723816,0.31296572198633327,0.31296572198633327,0.9999999996804761,0.25
20,proposed_tau_slice,6,7200,0.1107076033949852,0.31296572198633327,0.02741299191766117,11.416693288521774,0.98828125
20,proposed,6,7200,0.1095377653837204,0.31296572198633327,0.02741299191766117,11.416693288521774,0.98828125
20,oracle_sync,6,7200,0.10912679880857468,0.31296572198633327,0.0,3129657219.8633327,1.0
20,random_init,7,8200,0.39423424005508423,0.311720410336455,1.9567961907230091,0.15930141922718505,0.0390625
20,proposed_no_update,7,8200,0.1701863706111908,0.311720410336455,0.311720410336455,0.9999999996791997,0.24609375
20,proposed_tau_slice,7,8200,0.1040039137005806,0.311720410336455,0.031191759039849297,9.993678424446857,0.98046875
20,proposed,7,8200,0.10519206523895264,0.311720410336455,0.031191759039849297,9.993678424446857,0.98046875
20,oracle_sync,7,8200,0.10486450791358948,0.311720410336455,0.0,3117204103.3645496,1.0
20,random_init,8,9200,0.40828657150268555,0.323959510852359,2.0981631789190245,0.15440148511414784,0.03125
20,proposed_no_update,8,9200,0.17498169839382172,0.323959510852359,0.323959510852359,0.9999999996913195,0.21875
20,proposed_tau_slice,8,9200,0.11808472126722336,0.323959510852359,0.10177801195286604,3.183000967675478,0.98046875
20,proposed,8,9200,0.11766154319047928,0.323959510852359,0.10177801195286604,3.183000967675478,0.98046875
20,oracle_sync,8,9200,0.11465658247470856,0.323959510852359,0.0,3239595108.52359,1.0
20,random_init,9,10200,0.3941141963005066,0.29342737216881926,1.9655060582656472,0.14928845979381478,0.05078125
20,proposed_no_update,9,10200,0.18889160454273224,0.29342737216881926,0.29342737216881926,0.9999999996592002,0.27734375
20,proposed_tau_slice,9,10200,0.14566244184970856,0.29342737216881926,0.08295802822010793,3.53705817400311,0.98046875
20,proposed,9,10200,0.1434224545955658,0.29342737216881926,0.08295802822010793,3.53705817400311,0.98046875
20,oracle_sync,9,10200,0.14219768345355988,0.29342737216881926,0.0,2934273721.6881924,1.0
25,random_init,0,1250,0.40030112862586975,0.3113872009408701,1.7822828834201894,0.17471255759683266,0.02734375
25,proposed_no_update,0,1250,0.1816202849149704,0.3113872009408701,0.3113872009408701,0.9999999996788564,0.29296875
25,proposed_tau_slice,0,1250,0.12790732085704803,0.3113872009408701,0.025682193911521635,12.124633931243354,0.99609375
25,proposed,0,1250,0.12680257856845856,0.3113872009408701,0.025682193911521635,12.124633931243354,0.99609375
25,oracle_sync,0,1250,0.1268208920955658,0.3113872009408701,0.0,3113872009.4087005,1.0
25,random_init,1,2250,0.39800214767456055,0.3177265862303317,1.9137661031265059,0.16602163958002072,0.01953125
25,proposed_no_update,1,2250,0.16695557534694672,0.3177265862303317,0.3177265862303317,0.999999999685264,0.1875
25,proposed_tau_slice,1,2250,0.10348104685544968,0.3177265862303317,0.08840892361713547,3.5938293655389195,0.98046875
25,proposed,1,2250,0.10407308489084244,0.3177265862303317,0.08840892361713547,3.5938293655389195,0.98046875
25,oracle_sync,1,2250,0.10246989130973816,0.3177265862303317,0.0,3177265862.3033166,1.0
25,random_init,2,3250,0.4027140438556671,0.3017385273313241,1.9974169185500135,0.15106436944334034,0.05078125
25,proposed_no_update,2,3250,0.15851238369941711,0.3017385273313241,0.3017385273313241,0.9999999996685872,0.25
25,proposed_tau_slice,2,3250,0.10538940876722336,0.3017385273313241,0.02759028425984735,10.936405127105168,0.9921875
25,proposed,2,3250,0.10542399436235428,0.3017385273313241,0.02759028425984735,10.936405127105168,0.9921875
25,oracle_sync,2,3250,0.10512899607419968,0.3017385273313241,0.0,3017385273.313241,1.0
25,random_init,3,4250,0.4022257626056671,0.3171949233081728,1.9076471920904703,0.1662754646701476,0.046875
25,proposed_no_update,3,4250,0.17586059868335724,0.3171949233081728,0.3171949233081728,0.9999999996847364,0.2421875
25,proposed_tau_slice,3,4250,0.11515910178422928,0.3171949233081728,0.07648471189033385,4.147167650291472,0.984375
25,proposed,3,4250,0.11522013694047928,0.3171949233081728,0.07648471189033385,4.147167650291472,0.984375
25,oracle_sync,3,4250,0.11278076469898224,0.3171949233081728,0.0,3171949233.0817275,1.0
25,random_init,4,5250,0.3977600336074829,0.30470002354163767,2.0783082251210785,0.14660964136309734,0.0625
25,proposed_no_update,4,5250,0.16577759385108948,0.30470002354163767,0.30470002354163767,0.9999999996718083,0.25
25,proposed_tau_slice,4,5250,0.10740356892347336,0.30470002354163767,0.026708790806826695,11.40822976991284,0.98828125
25,proposed,4,5250,0.10814820230007172,0.30470002354163767,0.026708790806826695,11.40822976991284,0.98828125
25,oracle_sync,4,5250,0.10796713083982468,0.30470002354163767,0.0,3047000235.4163766,1.0
25,random_init,5,6250,0.3999979794025421,0.29480055251947046,1.8860722622600075,0.15630395420300172,0.08203125
25,proposed_no_update,5,6250,0.16922201216220856,0.29480055251947046,0.29480055251947046,0.9999999996607876,0.28125
25,proposed_tau_slice,5,6250,0.11564738303422928,0.29480055251947046,0.0329893621301751,8.936230729850811,0.99609375
25,proposed,5,6250,0.11570435017347336,0.29480055251947046,0.0329893621301751,8.936230729850811,0.99609375
25,oracle_sync,5,6250,0.11488444358110428,0.29480055251947046,0.0,2948005525.1947045,1.0
25,random_init,6,7250,0.41319990158081055,0.2662913145650948,1.984562691797369,0.1341813567554791,0.02734375
25,proposed_no_update,6,7250,0.1689656674861908,0.2662913145650948,0.2662913145650948,0.9999999996244714,0.24609375
25,proposed_tau_slice,6,7250,0.12178955972194672,0.2662913145650948,0.017244520505036123,15.442082773082515,0.99609375
25,proposed,6,7250,0.12346802651882172,0.2662913145650948,0.017244520505036123,15.442082773082515,0.99609375
25,oracle_sync,6,7250,0.12337647378444672,0.2662913145650948,0.0,2662913145.650948,1.0
25,random_init,7,8250,0.40550336241722107,0.301020174322522,2.0751817407401685,0.14505725855155677,0.046875
25,proposed_no_update,7,8250,0.17326660454273224,0.301020174322522,0.301020174322522,0.9999999996677963,0.265625
25,proposed_tau_slice,7,8250,0.12197469919919968,0.301020174322522,0.025965562969088366,11.593053981597734,0.99609375
25,proposed,7,8250,0.12204793840646744,0.301020174322522,0.025965562969088366,11.593053981597734,0.99609375
25,oracle_sync,7,8250,0.1218261793255806,0.301020174322522,0.0,3010201743.2252197,1.0
25,random_init,8,9250,0.4133545160293579,0.3128789688463365,2.001831649142845,0.1562963443827442,0.04296875
25,proposed_no_update,8,9250,0.17114055156707764,0.3128789688463365,0.3128789688463365,0.9999999996803876,0.23828125
25,proposed_tau_slice,8,9250,0.10883789509534836,0.3128789688463365,0.030264387165975012,10.3381894401706,0.98828125
25,proposed,8,9250,0.10966390371322632,0.3128789688463365,0.030264387165975012,10.3381894401706,0.98828125
25,oracle_sync,8,9250,0.10918986797332764,0.3128789688463365,0.0,3128789688.4633646,1.0
25,random_init,9,10250,0.41492313146591187,0.29132806254067295,2.1477251344811807,0.13564494722807427,0.0234375
25,proposed_no_update,9,10250,0.16346436738967896,0.29132806254067295,0.29132806254067295,0.9999999996567444,0.3046875
25,proposed_tau_slice,9,10250,0.11120199412107468,0.29132806254067295,0.021457965554771065,13.576686030154852,0.9921875
25,proposed,9,10250,0.11070556938648224,0.29132806254067295,0.021457965554771065,13.576686030154852,0.9921875
25,oracle_sync,9,10250,0.11053670942783356,0.29132806254067295,0.0,2913280625.406729,1.0
